nama,alamat_lengkap,alamat,area,keyword_sumber,latitude,longitude,jumlah_review,telepon,website,jam_buka,harga,tipe,deskripsi,reviews,reviewer_name,rating,place_id
Ginger Flower,"Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.165785700000001,106.8263029,336.0,0811-9007-1107,https://movenpick.accor.com/en/asia/indonesia/jakarta/movenpick-hotel-jakarta-city-centre/restaurants/ginger-flower.html,Senin: 06.00–22.00 | Selasa: 06.00–22.00 | Rabu: 06.00–22.00 | Kamis: 06.00–22.00 | Jumat: 06.00–22.00 | Sabtu: 06.00–22.00 | Minggu: 06.00–22.00,,"restaurant, food, point_of_interest, establishment",,"Saya makan di Ginger Flower di dalam Mövenpick Pecenongan dan dari awal masuk suasananya langsung terasa mewah dan rapi. Interiornya elegan dengan pencahayaan yang hangat dan meja kursi yang tertata sangat nyaman. Tempatnya luas dan bersih sehingga suasana makannya terasa tenang meski hotel berada di tengah kota.  Menu di Ginger Flower banyak mengambil inspirasi dari masakan Indonesia dan Asia. Pilihan makanannya beragam mulai dari hidangan Nusantara seperti sate, sop, nasi goreng, bubur dan aneka lauk rumahan yang dibawa dengan sentuhan modern. Ada juga pilihan menu Asia lain yang tampilannya rapi dan porsinya pas. Untuk buffet harga yang saya ingat sekitar 688K++ dan menariknya harga tersebut belum termasuk kopi yang harus dipesan terpisah.  Hidangannya terasa enak dan kualitas makanannya sesuai dengan standar hotel bintang tinggi. Rasa masakannya tidak berlebihan tetapi tetap kuat bumbunya. Beberapa hidangan disajikan hangat dan aromanya langsung menggugah selera. Tempatnya sendiri membuat pengalaman makan jauh lebih nyaman. Udara dingin pencahayaan cantik dan suasana tenang benar benar bikin makan terasa santai.  Stafnya ramah dan cukup perhatian. Pelayanannya rapi tanpa terlalu mengganggu. Walaupun saya hanya mampir untuk makan tanpa menginap suasana hotelnya sudah terasa premium.  Secara keseluruhan Ginger Flower cocok untuk yang ingin menikmati makanan Indonesia dan Asia dengan suasana restoran hotel yang elegan dan nyaman. Harganya memang premium tetapi pengalaman dan kualitas makanannya sepadan.",BMA,5,ChIJhVhzMAD1aS4RPPm9ItcTZvQ
Chinesefood 99 Pecenongan,"Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1651811,106.8266815,687.0,0818-833-222,,Senin: 16.00–00.30 | Selasa: 16.00–00.30 | Rabu: 16.00–00.30 | Kamis: 16.00–00.30 | Jumat: 16.00–00.30 | Sabtu: 16.00–00.30 | Minggu: 16.00–00.30,Sedang ($$),"restaurant, food, point_of_interest, establishment",,Sudah lama gak kulinetan di daerah pecenongan..makan disini 1 Porsi lumayan lebih untuk 2 org.. akhirnya kita bungkus. Udang tepung nya kurang garing dan saus nya agak asam (asam saus tomat kyknya)  pilih resto jni karna halal tp skr knp sepi y pengunjung nya.. pertahankan  rasa,retno kadarwati,4,ChIJFc_iidr1aS4RlAfIDlCkoas
Chinesefood 99 Pecenongan,"Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1651811,106.8266815,687.0,0818-833-222,,Senin: 16.00–00.30 | Selasa: 16.00–00.30 | Rabu: 16.00–00.30 | Kamis: 16.00–00.30 | Jumat: 16.00–00.30 | Sabtu: 16.00–00.30 | Minggu: 16.00–00.30,Sedang ($$),"restaurant, food, point_of_interest, establishment",,"Makanannya sih enak ya, kami pesan Lindung Ca Fumak 4/5 Tapi nunggu nya SANGAT LAMA Kami datang jam 21, makanan baru keluar 1 jam, ga kebayang kalau jam makan nunggu nya berapa lama. Kapok sih ga balik lagi.",Atalya Vetta Widarto,2,ChIJFc_iidr1aS4RlAfIDlCkoas
Chinesefood 99 Pecenongan,"Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1651811,106.8266815,687.0,0818-833-222,,Senin: 16.00–00.30 | Selasa: 16.00–00.30 | Rabu: 16.00–00.30 | Kamis: 16.00–00.30 | Jumat: 16.00–00.30 | Sabtu: 16.00–00.30 | Minggu: 16.00–00.30,Sedang ($$),"restaurant, food, point_of_interest, establishment",,"makanan nya enak. bakmi seafoodnya oke bgt. semua seafoodnya fress 👍 nasi gorengny enak ada aroma smoky"" nya beda dr yg lain 👍🏻 acarnya juga enak . next bakal balik lgi",Sinta Adelia,5,ChIJFc_iidr1aS4RlAfIDlCkoas
Chinesefood 99 Pecenongan,"Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Raya No Jl. Pecenongan No.48B 1, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1651811,106.8266815,687.0,0818-833-222,,Senin: 16.00–00.30 | Selasa: 16.00–00.30 | Rabu: 16.00–00.30 | Kamis: 16.00–00.30 | Jumat: 16.00–00.30 | Sabtu: 16.00–00.30 | Minggu: 16.00–00.30,Sedang ($$),"restaurant, food, point_of_interest, establishment",,Lokasi di pinggir jalan Terlihat jelas dari jalanan Makanan banyak variasi dan rasanya rata-rata enak. Harga relatif Parkir terbatas,Edisun Chen,5,ChIJFc_iidr1aS4RlAfIDlCkoas
Sōng Xiāng Lóu,"Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1656822,106.8261342,494.0,0811-9008-3464,https://www.songxianglou.com/,"Senin: 10.00–15.00, 18.00–22.00 | Selasa: 10.00–15.00, 18.00–22.00 | Rabu: 10.00–15.00, 18.00–22.00 | Kamis: 10.00–15.00, 18.00–22.00 | Jumat: 10.00–15.00, 18.00–22.00 | Sabtu: 10.00–15.00, 18.00–22.00 | Minggu: 08.00–15.00, 18.00–22.00",,"restaurant, food, point_of_interest, establishment",,"Baru masuk tempat, ambience tempatnya saja sudah menyenangkan. Nuansa merah dengan oriental dekor, pelayanan yg cepat dan ramah. Makanan benar benar fresh, tasty, babi hongnya juara banget dan kungpaw chickennya enak banget. Kalo kalian tipikal makan bersama keluarga, seporsi makanan disini bisa untuk 2-3 orang. Juara banget, semua bintang 5 dihati saya.",Maria Stevany,5,ChIJYxI6GQD1aS4RVi1kb4vthTk
Sōng Xiāng Lóu,"Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1656822,106.8261342,494.0,0811-9008-3464,https://www.songxianglou.com/,"Senin: 10.00–15.00, 18.00–22.00 | Selasa: 10.00–15.00, 18.00–22.00 | Rabu: 10.00–15.00, 18.00–22.00 | Kamis: 10.00–15.00, 18.00–22.00 | Jumat: 10.00–15.00, 18.00–22.00 | Sabtu: 10.00–15.00, 18.00–22.00 | Minggu: 08.00–15.00, 18.00–22.00",,"restaurant, food, point_of_interest, establishment",,"Dekorasi cantik & hangat, cocok untuk makan keluarga. Porsinya pas untuk sharing, service ramah & sering di refill untuk minumannya. Appetizer gurih, main course juga pas rasanya dan dessertnya enak, tidak terlalu manis Worth it untuk ambience dan rasa makanannya.",gracia ramli,5,ChIJYxI6GQD1aS4RVi1kb4vthTk
Sōng Xiāng Lóu,"Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1656822,106.8261342,494.0,0811-9008-3464,https://www.songxianglou.com/,"Senin: 10.00–15.00, 18.00–22.00 | Selasa: 10.00–15.00, 18.00–22.00 | Rabu: 10.00–15.00, 18.00–22.00 | Kamis: 10.00–15.00, 18.00–22.00 | Jumat: 10.00–15.00, 18.00–22.00 | Sabtu: 10.00–15.00, 18.00–22.00 | Minggu: 08.00–15.00, 18.00–22.00",,"restaurant, food, point_of_interest, establishment",,Song Xiang Lou jadi salah satu restoran Chinese food favorit saya. Rasa makanannya autentik dan porsinya juga cukup memuaskan. Suasana restorannya bersih dan nyaman untuk makan bersama keluarga. Pelayanannya juga cepat dan ramah. Sangat direkomendasikan.,Masrida Hutagalung,5,ChIJYxI6GQD1aS4RVi1kb4vthTk
Sōng Xiāng Lóu,"Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1656822,106.8261342,494.0,0811-9008-3464,https://www.songxianglou.com/,"Senin: 10.00–15.00, 18.00–22.00 | Selasa: 10.00–15.00, 18.00–22.00 | Rabu: 10.00–15.00, 18.00–22.00 | Kamis: 10.00–15.00, 18.00–22.00 | Jumat: 10.00–15.00, 18.00–22.00 | Sabtu: 10.00–15.00, 18.00–22.00 | Minggu: 08.00–15.00, 18.00–22.00",,"restaurant, food, point_of_interest, establishment",,"Tempat bagus, makanan enak Bebek goreng enak ga bau sama sekali Nasgor yangchow  enak  Dimsum pagi nya juga enak. Harus pesen cong fen nya  Kalau pergi weekend harus reserve dulu soalnya penuh. Kalau weekdays oke ngga rame",Vina Kwan,5,ChIJYxI6GQD1aS4RVi1kb4vthTk
Sōng Xiāng Lóu,"Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.Kav 7-17, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.1656822,106.8261342,494.0,0811-9008-3464,https://www.songxianglou.com/,"Senin: 10.00–15.00, 18.00–22.00 | Selasa: 10.00–15.00, 18.00–22.00 | Rabu: 10.00–15.00, 18.00–22.00 | Kamis: 10.00–15.00, 18.00–22.00 | Jumat: 10.00–15.00, 18.00–22.00 | Sabtu: 10.00–15.00, 18.00–22.00 | Minggu: 08.00–15.00, 18.00–22.00",,"restaurant, food, point_of_interest, establishment",,"Chinese Restoran Yang Enak, Menu Makanan Serta Dimsun Yang Bervariatif, Rasanya Juga Enak, Harga Juga Terjangkau. Sangat Layak Untuk Dicoba. Tumis Akar Teratai Dengan Asparagus Dan Jamur adalah salah satu makanan favorit, mie cryspy hongkong juga enak",Hartanto Tjhang,5,ChIJYxI6GQD1aS4RVi1kb4vthTk
Dapur Babah Elite,"4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kota Jakarta Pusat",Gambir,restoran,-6.1700234,106.8298797,806.0,0851-0060-2256,http://www.tuguhotels.com/restaurants/jakarta/dapurbabahelite/,Senin: 11.00–22.00 | Selasa: 11.00–22.00 | Rabu: 11.00–22.00 | Kamis: 11.00–22.00 | Jumat: 11.00–22.00 | Sabtu: 11.00–22.00 | Minggu: 11.00–22.00,Mahal ($$$),"bar, cafe, restaurant, food, point_of_interest, store, establishment",Tempat makan dengan menu peranakan berkonsep Indonesia jaman dulu dengan aneka dekor barang antik.,"Kami menikmati pengalaman makan yang sangat menyenangkan di Dapur Babah Elit. Suasananya hangat, klasik, dan penuh nuansa peranakan yang cantik khas Hotel Tugu, membuat makan terasa lebih berkesan.  Saya mencoba beberapa menu hari itu: – Cwie Mie, lezat dengan rasa rumahan yang comforting – Galantin, lembut dan bumbunya pas – Sop Buntut, kuahnya kaya rasa dan dagingnya empuk – Ayam Udang gulung tepung (chicken Corden blue) , kombinasi unik dengan cita rasa yang seimbang – Serta aneka sate yang juicy dan aromanya menggugah selera,dtak lupa perkedel udang.  Semua hidangan disajikan rapi, rasanya otentik, dan porsinya pas. Pelayanannya ramah dan suasananya benar-benar membuat betah.  Tempat yang sangat saya rekomendasikan untuk menikmati masakan klasik dengan sentuhan heritage peranakan.",DJOWO KLATEN,5,ChIJRWFOKs71aS4RvHVWAvAJgbs
Dapur Babah Elite,"4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kota Jakarta Pusat",Gambir,restoran,-6.1700234,106.8298797,806.0,0851-0060-2256,http://www.tuguhotels.com/restaurants/jakarta/dapurbabahelite/,Senin: 11.00–22.00 | Selasa: 11.00–22.00 | Rabu: 11.00–22.00 | Kamis: 11.00–22.00 | Jumat: 11.00–22.00 | Sabtu: 11.00–22.00 | Minggu: 11.00–22.00,Mahal ($$$),"bar, cafe, restaurant, food, point_of_interest, store, establishment",Tempat makan dengan menu peranakan berkonsep Indonesia jaman dulu dengan aneka dekor barang antik.,"Tempatnya unik dan antik, dengan menu ejaan lama perlu sedikit processing buat bacanya... Pesen bistik komplit (dg ejaan lama) disajikan welldone. Brown sausnya jg unik, kuat di rempah berasa jamunya.",Aryo Pradana,5,ChIJRWFOKs71aS4RvHVWAvAJgbs
Dapur Babah Elite,"4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kota Jakarta Pusat",Gambir,restoran,-6.1700234,106.8298797,806.0,0851-0060-2256,http://www.tuguhotels.com/restaurants/jakarta/dapurbabahelite/,Senin: 11.00–22.00 | Selasa: 11.00–22.00 | Rabu: 11.00–22.00 | Kamis: 11.00–22.00 | Jumat: 11.00–22.00 | Sabtu: 11.00–22.00 | Minggu: 11.00–22.00,Mahal ($$$),"bar, cafe, restaurant, food, point_of_interest, store, establishment",Tempat makan dengan menu peranakan berkonsep Indonesia jaman dulu dengan aneka dekor barang antik.,Salah satu restoran milik Grup Tugu menyajikan makanan peranakan tempo doeloe dengan aneka dekor barang antik sejak 1940.,jojoe2904,4,ChIJRWFOKs71aS4RvHVWAvAJgbs
Dapur Babah Elite,"4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kota Jakarta Pusat",Gambir,restoran,-6.1700234,106.8298797,806.0,0851-0060-2256,http://www.tuguhotels.com/restaurants/jakarta/dapurbabahelite/,Senin: 11.00–22.00 | Selasa: 11.00–22.00 | Rabu: 11.00–22.00 | Kamis: 11.00–22.00 | Jumat: 11.00–22.00 | Sabtu: 11.00–22.00 | Minggu: 11.00–22.00,Mahal ($$$),"bar, cafe, restaurant, food, point_of_interest, store, establishment",Tempat makan dengan menu peranakan berkonsep Indonesia jaman dulu dengan aneka dekor barang antik.,"I'm a big fan of Tugu Group. Semua restonya ebak enak, dan vibesnya ao old and historical banget. Suka banget ngeliatinnya.",Mikaela Christina Aviosy,4,ChIJRWFOKs71aS4RvHVWAvAJgbs
Dapur Babah Elite,"4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kota Jakarta Pusat",Gambir,restoran,-6.1700234,106.8298797,806.0,0851-0060-2256,http://www.tuguhotels.com/restaurants/jakarta/dapurbabahelite/,Senin: 11.00–22.00 | Selasa: 11.00–22.00 | Rabu: 11.00–22.00 | Kamis: 11.00–22.00 | Jumat: 11.00–22.00 | Sabtu: 11.00–22.00 | Minggu: 11.00–22.00,Mahal ($$$),"bar, cafe, restaurant, food, point_of_interest, store, establishment",Tempat makan dengan menu peranakan berkonsep Indonesia jaman dulu dengan aneka dekor barang antik.,Restoran yang sangat estetik. Bagi yang senang ambience vintage dan suka sejarah pasti suka dengan restoran ini.  Masuk ke resto ini seperti masuk ke museum. Banyak sekali pernak pernik peninggalan jaman Belanda. Kalau masuk terus ke bagian dalam akan bertemu taman dan ada Patung Dewa Dapur yang konon menjaga makanan tetap nikmat.  Menunya sendiri adalah menu peranakan dan Belanda. Rasanya nikmat dan plating sangat cantik. Untuk harga masih berada di kisaran menengah,Ang Leonard Anthony,5,ChIJRWFOKs71aS4RvHVWAvAJgbs
Hang Tuah - Pecenongan,"Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.164306799999999,106.826486,659.0,0811-1255-1598,https://linktr.ee/Hangtuahid,Senin: 07.00–23.00 | Selasa: 07.00–23.00 | Rabu: 07.00–23.00 | Kamis: 07.00–23.00 | Jumat: 07.00–00.00 | Sabtu: 07.00–00.00 | Minggu: 07.00–23.00,,"restaurant, food, point_of_interest, establishment",,"Tempatnya mudah dì temukan, ada di pinggir jalan raya, cocok untuk family dan bukber, ramai pengunjung tapi tidak terlalu padat. Pelayanannya cepat, di lantai 1 agak kecil karna di depannya buat kitchen.",fatin syakurah,4,ChIJ4275iK71aS4RLOaRK7_uxGM
Hang Tuah - Pecenongan,"Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.164306799999999,106.826486,659.0,0811-1255-1598,https://linktr.ee/Hangtuahid,Senin: 07.00–23.00 | Selasa: 07.00–23.00 | Rabu: 07.00–23.00 | Kamis: 07.00–23.00 | Jumat: 07.00–00.00 | Sabtu: 07.00–00.00 | Minggu: 07.00–23.00,,"restaurant, food, point_of_interest, establishment",,"Tempatnya enak untuk wfc, makanan berat rekomend laksa si WAJIBBB. Minuman fav kopi melaka buat yg pecinta kopi sampe ga sadar mesen lagi untuk di take away☺️",Epunggg,5,ChIJ4275iK71aS4RLOaRK7_uxGM
Hang Tuah - Pecenongan,"Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.164306799999999,106.826486,659.0,0811-1255-1598,https://linktr.ee/Hangtuahid,Senin: 07.00–23.00 | Selasa: 07.00–23.00 | Rabu: 07.00–23.00 | Kamis: 07.00–23.00 | Jumat: 07.00–00.00 | Sabtu: 07.00–00.00 | Minggu: 07.00–23.00,,"restaurant, food, point_of_interest, establishment",,"Kopi dan toast tidak disajikan berbarengan, padahal toast akan enak dicelup dalam kopinya. Saat roti tiba, kopi jadi sudah dingin, karena penyajian rotinya terlalu lama. Dan telur tiba paling awal sebelum kopi, jadi saat mau dimakan, semua dalam suhu yang berbeda, amat disayangkan sih, untung masih tetap enjoyable",Andre Wang,4,ChIJ4275iK71aS4RLOaRK7_uxGM
Hang Tuah - Pecenongan,"Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.164306799999999,106.826486,659.0,0811-1255-1598,https://linktr.ee/Hangtuahid,Senin: 07.00–23.00 | Selasa: 07.00–23.00 | Rabu: 07.00–23.00 | Kamis: 07.00–23.00 | Jumat: 07.00–00.00 | Sabtu: 07.00–00.00 | Minggu: 07.00–23.00,,"restaurant, food, point_of_interest, establishment",,"1. pelayanan kasir buruk (terkesan menjebak) saya tidak pesan minum kemudian diinfo oleh kasir bahwa tidak boleh membawa minuman dari luar , kemudian saya langsung mengubah pesanan saya ke paket (yang ada minumanya) langsung dijawab “tidak bisa” TANPA ADA SARAN APAKAH MAU PESAN MINUM TERPISAH DARI SINI katanya pesanan yg sudah di input sudah tidak bisa diubah, pertanyaan saya bagaimana jika terjadi human error dikasir apa iya semua tidak bisa diedit ulang?? dan itu posisinya belum dicetak struk karna saya langsung ubah ke paket yg ada minumannya dan akhirnya saya terpaksa beli aqviva seharga 18rb 😁  2. penyediaan makanan sangat kurang, sudah di note diawal bahwa kwetiawnya hanya “sedikit pedas” kemudian pas datang kwetiawnya sangat pedas bahkan ada banyak potongan cabe rawit disana , karna tidak sanggup makan kami mau ga mau komplain dan diganti akhirnya, kemudian nasi di chiken chop rice ini sangat sedikit dan nasinya keras2 seperti kerak nasi di rice cooker, saya tidak tau kenapa seperti ini apakah ada like and dislike dari kejadian dikasir?  3. pas sampai langsung disuruh pesen di kasir dan langsung payment, setelah duduk ada barcode pada nomor antrian bertuliskan “order here” (scan barcode dibawah nomor) jadi saya bingung ya maksudnya apa?  so bad experience 🥲 the first and the last sangat tidak worth it dengan harga yang dibayar.",Edward,1,ChIJ4275iK71aS4RLOaRK7_uxGM
Hang Tuah - Pecenongan,"Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan No.37, RT.8/RW.3, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.164306799999999,106.826486,659.0,0811-1255-1598,https://linktr.ee/Hangtuahid,Senin: 07.00–23.00 | Selasa: 07.00–23.00 | Rabu: 07.00–23.00 | Kamis: 07.00–23.00 | Jumat: 07.00–00.00 | Sabtu: 07.00–00.00 | Minggu: 07.00–23.00,,"restaurant, food, point_of_interest, establishment",,"Kopitiam yang menyenangkan di Pecenongan. Sangat cocok untuk sarapan atau sarapan siang. Toast dengan kaya butternya enak. Telur rebusnya bisa dipesan tingkat kematangannya, meski ketika saya pesan 3/4 matang yg datang adalah 1 butir telur 1/2 matang & 1 lagi 3/4 matang. Kwetiau gorengnya juara sih, enak sekali.",Daning Panularsih,4,ChIJ4275iK71aS4RLOaRK7_uxGM
Resto Yougwa Danau Sentani,"Jl. Batu Ceper No.73 15, RT.15/RW.1, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Batu Ceper No.73 15, RT.15/RW.1, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.162043,106.8243928,678.0,0811-9622-272,http://www.instagram.com/yougwaresto,Senin: 09.00–22.00 | Selasa: 09.00–22.00 | Rabu: 09.00–22.00 | Kamis: 09.00–22.00 | Jumat: 09.00–22.00 | Sabtu: 09.00–22.00 | Minggu: 09.00–22.00,,"restaurant, food, point_of_interest, establishment",,"Pertama kali cobain papeda pakai kuah asam ikan gabus Papua dan enak! Pesan papeda ukuran kecil ternyata banyak banget 😆 makan bertiga cuma bisa habis setengah saja padahal kami yg makan lumayan perut karet juga, mungkin bisa bikin size yg lebih kecil lagi. Menu lain yang dipesan adalah kepiting saus Padang, vaname telur asin, terong bakar balado, pucuk labu terasi, enak juga tapi rasanya too salty, kecuali vaname telur asin yg rasanya sudah pas. Next time akan minta dikurangi asinnya. Roti panada terlalu menyerap minyak, bisa lbh ditingkatkan lagi. Pelayanannya ok, makanan datangnya juga cepat, dan ada live music juga. Bakalan balik lagi untuk coba menu menarik lainnya!",Novianty Wongso,5,ChIJtQOI1UL1aS4RiRzn_EedaNY
Resto Yougwa Danau Sentani,"Jl. Batu Ceper No.73 15, RT.15/RW.1, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Batu Ceper No.73 15, RT.15/RW.1, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.162043,106.8243928,678.0,0811-9622-272,http://www.instagram.com/yougwaresto,Senin: 09.00–22.00 | Selasa: 09.00–22.00 | Rabu: 09.00–22.00 | Kamis: 09.00–22.00 | Jumat: 09.00–22.00 | Sabtu: 09.00–22.00 | Minggu: 09.00–22.00,,"restaurant, food, point_of_interest, establishment",,"1st time visit, ikan kuah nya enak, sambal nya jg enak, harga masih sesuai dengan rasa dan porsi.  Minus nya cm parkiran kendaraan dan kecepatan memasak/penyajian butuh waktu.",Kelvin R,4,ChIJtQOI1UL1aS4RiRzn_EedaNY
Resto Yougwa Danau Sentani,"Jl. Batu Ceper No.73 15, RT.15/RW.1, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Batu Ceper No.73 15, RT.15/RW.1, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.162043,106.8243928,678.0,0811-9622-272,http://www.instagram.com/yougwaresto,Senin: 09.00–22.00 | Selasa: 09.00–22.00 | Rabu: 09.00–22.00 | Kamis: 09.00–22.00 | Jumat: 09.00–22.00 | Sabtu: 09.00–22.00 | Minggu: 09.00–22.00,,"restaurant, food, point_of_interest, establishment",,"""Pengalaman kuliner yang luar biasa di Resto Yougwa Danau Sentani! ✨ Saya sangat terkesan dengan cita rasa hidangan khas Papua di sini. Ikan Gabus Kuah Kuningnya benar-benar juara, kuahnya kaya rempah dan ikannya segar sekali, persis seperti makan di sana langsung! Selain itu, Papeda dengan ikan kuah kuningnya juga wajib dicoba, tekstur papedanya pas dan nikmat dipadukan dengan kuah ikan yang hangat. Suasana restorannya juga nyaman dan bersih, cocok untuk makan bersama keluarga atau teman. Pelayanan dari stafnya ramah dan sangat membantu, membuat pengalaman bersantap jadi makin menyenangkan. Bagi pencinta kuliner otentik atau yang ingin mencoba masakan Papua, Resto Yougwa Danau Sentani ini tempat yang sangat direkomendasikan. Pasti akan kembali lagi untuk mencoba menu lainnya!""",Sonny Ardi,5,ChIJtQOI1UL1aS4RiRzn_EedaNY
